,date,tic,open,high,low,close,volume,avgvol_50,sma_10,sma_50,sma_100,sma_200,wma_50,rsi_14,volatility_30,volatility_100,stddev_30,dmi_14,adx_14,macd,atr_14
77476,2009-08-18,PFE.US,15.0431,15.1947,14.9626,9.007,36710680.0,50172963.64,8.9422,8.5247,8.189,8.3393,8.715,60.3939,0.1222,0.277,0.3597513198780599,14.5955,20.9579,0.1188,0.34
77480,2009-08-19,ABT.US,44.1401,45.2899,44.1,15.8395,19022093.0,19606223.38,15.5568,15.8682,15.5887,16.7096,15.77,53.7045,0.0564,0.2342,0.2430321504662494,6.0683,10.5196,-0.0556,0.8686
77488,2009-08-19,MRK.US,30.66,31.92,30.45,18.5411,21322294.0,19466304.46,18.0322,16.639,15.7733,15.7148,17.2703,68.0769,0.7046,1.7364,0.839729217789376,22.6601,18.5388,0.4504,0.958
77489,2009-08-19,PFE.US,15.1094,15.5831,15.0621,9.2269,46425527.0,50250182.86,8.9704,8.5515,8.2038,8.3384,8.7425,67.5338,0.1173,0.2856,0.3544134908512915,30.4951,21.6391,0.1339,0.3529
77493,2009-08-20,ABT.US,45.1901,45.43,44.8299,15.878,10642559.0,19401696.48,15.6147,15.8789,15.5825,16.6932,15.7704,54.566,0.0552,0.2268,0.2352987381850297,8.8309,10.399,-0.0317,0.8494
77501,2009-08-20,MRK.US,31.64,31.64,30.98,18.4586,16164562.0,19520391.74,18.1488,16.7068,15.8036,15.7227,17.3417,66.112,0.6641,1.8064,0.8474655264998214,22.6601,18.8332,0.4522,0.9367
77502,2009-08-20,PFE.US,15.5831,15.5831,15.3463,9.148,43126898.0,50167981.22,8.9952,8.5777,8.2197,8.337,8.7659,63.1359,0.0989,0.2901,0.3431937483815807,30.4951,22.2717,0.1379,0.3446
77506,2009-08-21,ABT.US,45.58,46.0,45.3099,15.9166,17650688.0,19370800.28,15.669,15.8874,15.5774,16.6763,15.7719,55.461,0.0564,0.2207,0.2338495355696911,19.238,11.0303,-0.0095,0.8402
77514,2009-08-21,MRK.US,31.65,32.72,31.45,19.1772,21721372.0,19596998.44,18.2937,16.7818,15.84,15.7309,17.4386,73.3322,0.6289,1.9182,0.8568723622344756,35.6901,20.0372,0.5057,0.9684
77515,2009-08-21,PFE.US,15.621,15.8389,15.4126,9.3791,64812102.0,50055411.08,9.0335,8.602,8.2383,8.335,8.7973,69.4179,0.0806,0.2982,0.3249751793932023,39.1482,23.4771,0.1579,0.3532
77519,2009-08-24,ABT.US,45.7301,46.1301,45.2501,16.1586,19214256.0,19326398.44,15.7237,15.8948,15.5781,16.6628,15.7825,60.689,0.0556,0.2215,0.2462102360865569,21.4422,11.774,0.0273,0.843
77527,2009-08-24,MRK.US,32.99,33.0001,32.31,19.1418,14227229.0,19257559.62,18.4056,16.8574,15.8747,15.7458,17.5311,72.5126,0.5908,2.0257,0.8272835644344392,38.5803,21.3617,0.539,0.9485
77528,2009-08-24,PFE.US,15.8483,15.9052,15.7347,9.4298,31171471.0,49194211.74,9.0798,8.6258,8.2554,8.3363,8.8298,70.6015,0.0766,0.3094,0.2966910011727674,41.1918,24.7425,0.1759,0.3401
77532,2009-08-25,ABT.US,46.02,46.3099,45.9,16.1024,14439767.0,19231679.82,15.7665,15.9059,15.5828,16.6514,15.7906,58.9582,0.0491,0.2242,0.241812837084759,24.5087,12.6836,0.0513,0.8121
77540,2009-08-25,MRK.US,32.91,33.05,32.4999,19.4069,20081566.0,19093539.22,18.5599,16.9516,15.9119,15.7644,17.6311,74.7855,0.5793,2.1487,0.8143678258089518,39.1053,22.6291,0.5801,0.92
77541,2009-08-25,PFE.US,15.9052,16.0852,15.8011,9.4692,40679168.0,48828295.72,9.1344,8.6575,8.2741,8.3394,8.8629,71.5239,0.0742,0.3195,0.2900117605351535,46.4498,26.293,0.191,0.3361
77545,2009-08-26,ABT.US,45.8199,46.39,45.7499,16.1551,13752814.0,19180721.1,15.8387,15.9181,15.5924,16.6376,15.8004,60.1072,0.0547,0.2259,0.2317495293406997,20.2874,13.2268,0.0737,0.7998
77553,2009-08-26,MRK.US,32.82,32.98,32.47,19.2479,10438080.0,18741094.72,18.6742,17.0487,15.9507,15.7792,17.7211,70.9938,0.5649,2.2556,0.7907080247971868,38.3422,23.7515,0.593,0.8908
77554,2009-08-26,PFE.US,15.9052,15.9904,15.7631,9.4523,36527594.0,48645071.58,9.1857,8.6885,8.2939,8.3411,8.894,70.5021,0.0711,0.3266,0.2827260916378606,43.5322,27.5244,0.1994,0.3283
77558,2009-08-27,ABT.US,46.1701,46.6601,45.91,16.3444,16263235.0,19139591.46,15.919,15.9258,15.6065,16.6246,15.8171,64.0051,0.0673,0.227,0.255180381203361,25.2018,14.0821,0.1056,0.7963
77566,2009-08-27,MRK.US,32.6,33.0001,32.21,19.3598,10302154.0,18455143.72,18.7855,17.1442,15.9894,15.7974,17.8118,72.0672,0.5514,2.3682,0.7826565748607347,31.5823,24.3108,0.6053,0.8836
77567,2009-08-27,PFE.US,15.782,16.0378,15.7252,9.5031,30185461.0,48148648.76,9.2455,8.7159,8.3133,8.3438,8.926,71.806,0.0682,0.3356,0.278284031532597,45.004,28.7729,0.2078,0.3272
77571,2009-08-28,ABT.US,46.6401,46.6501,45.6901,16.1024,13094831.0,18772009.14,15.9737,15.9165,15.6197,16.6108,15.824,56.416,0.0707,0.2225,0.2631143156122922,18.7812,14.4178,0.11,0.808
77579,2009-08-28,MRK.US,32.92,32.92,32.12,19.0358,12640452.0,18278771.6,18.8644,17.2227,16.0271,15.815,17.886,64.6119,0.4819,2.4543,0.752841538479615,29.2283,24.6621,0.5822,0.8776
77580,2009-08-28,PFE.US,15.981,15.9999,15.7631,9.4749,33512859.0,47480866.1,9.3041,8.7388,8.3335,8.3459,8.9558,69.9574,0.0591,0.3413,0.2695177747097496,45.004,29.9323,0.2097,0.3208
77584,2009-08-31,ABT.US,45.7699,46.2699,45.02,15.8605,20529596.0,18577919.94,15.9902,15.9029,15.6279,16.5969,15.8218,50.0302,0.071,0.2197,0.2622080246273562,1.6707,13.5073,0.0929,0.8395
77592,2009-08-31,MRK.US,32.27,32.6899,32.16,19.1007,13569294.0,17992137.3,18.9557,17.2995,16.0627,15.8352,17.9596,65.3843,0.4181,2.5451,0.7056094256462806,29.2283,24.9882,0.5627,0.8528
77593,2009-08-31,PFE.US,15.7536,15.9431,15.6399,9.4129,35547000.0,46499916.56,9.3503,8.7597,8.3532,8.3502,8.9822,65.9382,0.0529,0.3445,0.247479495319386,34.4411,30.2543,0.2038,0.3195
77597,2009-09-01,ABT.US,45.08,45.7401,44.8399,15.8219,15665069.0,18510383.48,16.0179,15.8947,15.6344,16.5783,15.8187,49.0756,0.0711,0.2179,0.2624109017414436,2.3987,12.7138,0.0754,0.8439
77605,2009-09-01,MRK.US,32.29,32.53,31.66,18.7237,16841465.0,17938590.8,19.0193,17.3774,16.0972,15.8485,18.0155,57.5285,0.4087,2.6086,0.6432115291391174,15.8723,24.3371,0.5108,0.854
77606,2009-09-01,PFE.US,15.6683,15.8389,15.3936,9.2325,39455633.0,46119596.02,9.3729,8.7793,8.3708,8.3512,9.0007,55.8787,0.05,0.3443,0.2279135863681599,16.2146,29.2515,0.1825,0.3285
77610,2009-09-02,ABT.US,45.1,45.39,44.7201,15.7798,14121509.0,18523263.84,16.012,15.8845,15.6379,16.5631,15.8142,47.9999,0.0689,0.2177,0.2624109017414436,5.1191,12.1713,0.0575,0.8314
77618,2009-09-02,MRK.US,31.37,31.4,30.75,18.3659,14240853.0,17927792.22,19.0018,17.4489,16.1295,15.8634,18.0542,51.2366,0.3823,2.6497,0.629405192377269,3.646,22.8592,0.4359,0.8673
77619,2009-09-02,PFE.US,15.4884,15.6305,15.28,9.1761,39961020.0,45952250.96,9.3678,8.7984,8.3881,8.3531,9.0163,53.1487,0.0482,0.3417,0.2204605135231542,8.8825,27.7966,0.1593,0.3301
77623,2009-09-03,ABT.US,45.2301,45.2301,44.7501,15.8009,11511046.0,18504205.9,16.0043,15.8739,15.6406,16.5475,15.8109,48.6079,0.0635,0.2179,0.2583363832879158,5.1191,11.6676,0.0445,0.8063
77631,2009-09-03,MRK.US,30.83,30.87,29.94,18.0261,17347754.0,17955132.46,18.9586,17.5097,16.1606,15.8803,18.0769,46.082,0.3776,2.67,0.6096954733117993,17.0414,22.4436,0.3451,0.8718
77632,2009-09-03,PFE.US,15.2042,15.3652,15.1094,9.0634,35510141.0,45897804.32,9.3593,8.8154,8.4052,8.3554,9.0267,48.0926,0.0479,0.3355,0.216054041154688,1.1988,25.8967,0.1303,0.3288
77636,2009-09-04,ABT.US,45.1501,45.6701,44.89,16.0008,10668404.0,18394126.72,16.0127,15.8601,15.6523,16.5308,15.8159,54.0854,0.0651,0.2124,0.2509228241170006,6.0368,11.2654,0.0497,0.8045
77644,2009-09-04,MRK.US,30.45,30.7,30.21,18.3003,12744309.0,17788272.0,18.8709,17.5627,16.1911,15.8983,18.1079,50.4169,0.3776,2.7065,0.6044988229870393,17.0414,22.0578,0.2919,0.8445
77645,2009-09-04,PFE.US,15.1568,15.5452,15.1473,9.2381,29571900.0,45459668.88,9.3452,8.8291,8.4211,8.3576,9.0433,55.2063,0.0482,0.3364,0.216549602597224,8.4344,24.6494,0.12,0.3338
77649,2009-09-08,ABT.US,45.6701,45.91,45.2501,16.0989,15070446.0,18354085.04,16.0067,15.8523,15.6649,16.518,15.8252,56.5337,0.0681,0.2076,0.2567690570486411,11.5486,11.2856,0.0611,0.7941
77657,2009-09-08,MRK.US,30.93,31.03,30.3,18.4612,14400358.0,17600812.04,18.8028,17.6139,16.2256,15.9193,18.1431,52.8142,0.378,2.743,0.6054451519921187,9.8271,21.1841,0.2597,0.8363
77658,2009-09-08,PFE.US,15.5263,15.5357,15.261,9.1367,37827859.0,45349899.26,9.3159,8.8423,8.4357,8.3613,9.0553,50.8503,0.0473,0.3357,0.2160739281703455,8.4344,23.4912,0.1025,0.3295
77662,2009-09-09,ABT.US,45.99,46.6201,45.8599,16.2567,17529804.0,18423818.26,16.0221,15.845,15.6749,16.5132,15.8411,60.2093,0.0744,0.2094,0.2691035532513992,25.4823,12.2997,0.0818,0.7917
77670,2009-09-09,MRK.US,31.1,31.62,30.89,18.807,13018780.0,17400187.12,18.7428,17.6619,16.2642,15.947,18.1899,57.5631,0.3739,2.7918,0.6119252826194101,1.8243,19.8013,0.2591,0.8287
77671,2009-09-09,PFE.US,15.4031,15.4315,15.2421,9.1141,40229352.0,45514416.3,9.2804,8.8542,8.4488,8.3678,9.066,49.9051,0.0464,0.3362,0.2140353559831228,7.1918,22.327,0.0858,0.3195
77675,2009-09-10,ABT.US,46.3699,46.8699,45.8099,16.4356,20663610.0,18247849.1,16.0502,15.8467,15.686,16.5073,15.8642,63.933,0.0857,0.2138,0.2900504337357588,29.679,13.5411,0.1115,0.8109
77683,2009-09-10,MRK.US,31.65,32.07,31.27,19.0514,15584913.0,17256680.3,18.7232,17.7136,16.3082,15.9735,18.2444,60.5826,0.3719,2.8415,0.6153075322558472,9.6936,19.0793,0.2752,0.8267
77684,2009-09-10,PFE.US,15.3652,15.5357,15.3652,9.21,45996762.0,45391049.74,9.2562,8.871,8.4659,8.3715,9.0799,53.827,0.0431,0.3327,0.2126905668619321,13.1038,21.6682,0.0794,0.3123
77688,2009-09-11,ABT.US,46.89,46.98,46.56,16.4215,16682368.0,18226411.0,16.0579,15.851,15.696,16.5026,15.8868,63.4292,0.096,0.2184,0.3066225007406631,31.5099,14.8245,0.1323,0.783
77696,2009-09-11,MRK.US,32.15,32.62,31.92,19.3971,15100108.0,17235952.96,18.7269,17.7711,16.3654,15.9989,18.3104,64.4371,0.386,2.8642,0.6269646699265503,18.3119,19.0245,0.3123,0.8176
77697,2009-09-11,PFE.US,15.5357,15.602,15.3842,9.1592,31008619.0,45074901.18,9.2218,8.8879,8.4829,8.374,9.0912,51.5258,0.0412,0.3271,0.204247273521325,16.7382,21.316,0.0694,0.3055
77701,2009-09-14,ABT.US,46.8199,47.46,46.7101,16.5969,21335765.0,18338361.82,16.1073,15.8612,15.7142,16.498,15.916,66.9213,0.1143,0.2177,0.3329850186466057,38.97,16.5492,0.1611,0.7806
77709,2009-09-14,MRK.US,32.34,32.93,32.3,19.6057,19285296.0,17317078.64,18.7839,17.8451,16.4281,16.0242,18.3823,66.5619,0.4096,2.8739,0.6457985308882317,22.7848,19.2931,0.3544,0.8042
77710,2009-09-14,PFE.US,15.3557,15.5736,15.2515,9.2212,34279320.0,44934466.18,9.1964,8.9107,8.5031,8.3771,9.1043,54.1047,0.0394,0.3156,0.2003657570736585,7.0845,20.2995,0.0657,0.3067
77714,2009-09-15,ABT.US,47.3399,47.5,46.95,16.5127,14999166.0,18307890.78,16.1726,15.8716,15.7287,16.4927,15.9416,63.7731,0.1268,0.2197,0.3516883844995219,39.5609,18.1929,0.1751,0.7641
77722,2009-09-15,MRK.US,32.82,32.92,32.6,19.4925,16012602.0,17152406.4,18.8231,17.9064,16.488,16.0476,18.4469,64.3162,0.4177,2.8781,0.6540371190941425,22.7848,19.5425,0.3743,0.7696
77723,2009-09-15,PFE.US,15.5263,15.5263,15.261,9.1367,40174727.0,44639326.96,9.1688,8.9309,8.5212,8.3794,9.1132,50.1859,0.038,0.3054,0.1951651766075336,7.0845,19.3556,0.0554,0.3037
77727,2009-09-16,ABT.US,47.2799,47.2799,46.2999,16.383,15908295.0,18271154.64,16.2287,15.8841,15.7427,16.485,15.9616,59.1566,0.1298,0.2181,0.360874118332138,19.3403,18.2749,0.1737,0.7795
77735,2009-09-16,MRK.US,32.73,32.77,31.86,19.1766,15582712.0,16992200.74,18.8684,17.9646,16.5436,16.0683,18.4968,58.3951,0.3963,2.8652,0.6453435458857871,6.622,18.6196,0.3604,0.7797
77736,2009-09-16,PFE.US,15.4978,15.5736,15.3084,9.255,45825340.0,44337424.78,9.171,8.9531,8.5411,8.3813,9.1259,55.0901,0.0372,0.2947,0.1927381052932969,10.1558,18.6984,0.056,0.301
77740,2009-09-17,ABT.US,46.7401,47.0,46.3599,16.2567,14515215.0,18172259.28,16.2764,15.8873,15.7553,16.4806,15.9762,54.9826,0.1247,0.2151,0.3592896087203794,19.3403,18.351,0.1606,0.7696
77748,2009-09-17,MRK.US,32.03,32.37,31.71,19.0812,15921426.0,16862558.96,18.9399,18.0159,16.5983,16.0937,18.5405,56.6975,0.3557,2.8408,0.6249834159048441,3.6437,17.5499,0.3379,0.7711
77749,2009-09-17,PFE.US,15.4978,15.7347,15.4031,9.1987,42205059.0,44169025.18,9.1733,8.974,8.5586,8.386,9.1355,52.4439,0.0356,0.2867,0.1897618276089315,19.871,18.7822,0.0515,0.3032
77753,2009-09-18,ABT.US,46.47,46.47,45.7999,16.12,31271988.0,18489153.82,16.3083,15.8904,15.767,16.4723,15.9854,50.8044,0.1109,0.2098,0.3487029324643847,4.2505,17.3438,0.1376,0.7625
77761,2009-09-18,MRK.US,32.18,32.36,31.78,19.0036,21274086.0,16725841.08,19.0377,18.0778,16.6537,16.1136,18.5793,55.2896,0.2943,2.7971,0.5899147973188444,3.6437,16.5566,0.3101,0.7575
77762,2009-09-18,PFE.US,15.602,15.9146,15.5074,9.3058,67078820.0,44283117.2,9.1975,9.0007,8.5778,8.3892,9.1485,56.7044,0.0336,0.2782,0.1870653744508009,29.092,19.5186,0.0558,0.314
77766,2009-09-21,ABT.US,45.8099,46.6501,45.7999,16.3128,14861609.0,18518416.02,16.3395,15.901,15.782,16.463,16.0019,55.8951,0.1016,0.2035,0.3329572842455231,8.2677,16.6955,0.1334,0.7687
77774,2009-09-21,MRK.US,31.79,32.08,31.6,18.9679,14210251.0,16633860.22,19.1044,18.1456,16.7046,16.1328,18.6142,54.6176,0.2623,2.7713,0.535560340517357,0.2346,15.3907,0.282,0.7376
77775,2009-09-21,PFE.US,15.6683,15.8294,15.602,9.3791,36038441.0,44225158.44,9.2116,9.0298,8.5975,8.3912,9.1634,59.3862,0.0335,0.2706,0.1834743648574197,29.092,20.2024,0.0644,0.3078
77779,2009-09-22,ABT.US,46.6701,46.93,46.4,16.3865,17101292.0,18551496.46,16.3682,15.9051,15.8004,16.4559,16.021,57.6972,0.1005,0.1915,0.3206313162455223,14.2866,16.5234,0.1344,0.7517
77787,2009-09-22,MRK.US,31.83,31.83,31.29,18.6758,14417546.0,16591906.7,19.1259,18.2032,16.7505,16.1548,18.635,49.3343,0.2441,2.7391,0.5040183296965846,6.7092,14.7706,0.2335,0.7235
77788,2009-09-22,PFE.US,15.962,16.0378,15.7252,9.4692,59959008.0,44363622.98,9.2449,9.0544,8.6185,8.3947,9.1806,62.464,0.0339,0.2627,0.1863269213036523,38.5868,21.5156,0.0777,0.3082
77792,2009-09-23,ABT.US,46.8699,46.8699,46.09,16.1761,12867028.0,18476969.58,16.3602,15.9026,15.8178,16.4466,16.0316,51.2583,0.0966,0.1739,0.3128916344377789,5.9918,15.7712,0.1169,0.7537
77800,2009-09-23,MRK.US,31.39,31.6,31.16,18.6758,21497834.0,16730448.12,19.1128,18.2567,16.7961,16.1725,18.6535,49.3343,0.2158,2.7047,0.4863659934491376,9.3656,14.3846,0.1928,0.7033
77801,2009-09-23,PFE.US,15.9715,15.9904,15.5452,9.2607,48138246.0,44579763.3,9.2596,9.0733,8.6362,8.3963,9.1887,52.5413,0.031,0.2539,0.1813810867384768,23.2374,21.6386,0.0705,0.3179
77805,2009-09-24,ABT.US,46.2899,47.02,46.01,16.4601,24673614.0,17889583.16,16.3626,15.9142,15.8323,16.4384,16.0535,58.0617,0.0884,0.1713,0.3142825684316253,9.4198,15.3175,0.1245,0.772
77813,2009-09-24,MRK.US,31.23,31.4,30.8,18.4851,16095079.0,16622151.98,19.0561,18.3,16.838,16.1878,18.6625,45.9676,0.2028,2.6692,0.4605208501732888,16.4597,14.5328,0.1435,0.6959
77814,2009-09-24,PFE.US,15.5736,15.6399,15.4315,9.2663,51780367.0,44744330.02,9.2652,9.091,8.6517,8.3969,9.1963,52.7584,0.0283,0.2491,0.1734934372175047,14.6029,21.136,0.0645,0.3101
77818,2009-09-25,ABT.US,46.7599,47.7799,46.7599,16.5969,23838058.0,17833997.5,16.3802,15.931,15.8463,16.4326,16.0802,60.8932,0.0861,0.1729,0.3061927918237599,24.4418,15.9692,0.14,0.7897
77826,2009-09-25,MRK.US,30.91,31.71,30.91,18.6281,22122442.0,16799222.06,18.9792,18.3443,16.8814,16.2058,18.6753,48.7898,0.1929,2.6341,0.4442451948797839,8.5785,14.1075,0.1147,0.7033
77827,2009-09-25,PFE.US,15.5641,15.7536,15.5168,9.2438,36340711.0,44728065.18,9.2736,9.1077,8.6653,8.3986,9.2022,51.7345,0.0245,0.2464,0.1654125842180393,20.5943,21.0973,0.0573,0.3049
77831,2009-09-28,ABT.US,49.1501,49.6901,48.49,17.0352,38624844.0,18091592.34,16.424,15.9598,15.8674,16.4296,16.1235,68.2823,0.1011,0.1781,0.3309684556994127,47.8532,18.2467,0.1855,0.9019
77839,2009-09-28,MRK.US,31.21,32.42,31.02,19.0931,15006941.0,16872655.42,18.928,18.4001,16.9294,16.2242,18.7047,56.7083,0.1831,2.6139,0.4345805489521768,6.9525,13.5964,0.1279,0.7531
77840,2009-09-28,PFE.US,15.5736,15.8578,15.5452,9.3396,29392811.0,44251223.82,9.2855,9.1276,8.6811,8.4005,9.2113,55.6784,0.0203,0.2426,0.1548909516035642,25.7366,21.4287,0.0587,0.3061
77844,2009-09-29,ABT.US,48.98,49.58,48.7999,17.2176,24744477.0,18233634.86,16.4945,15.9885,15.8845,16.4285,16.1729,70.7584,0.1277,0.1947,0.3635627378453901,47.8532,20.3614,0.2336,0.9089
77852,2009-09-29,MRK.US,32.02,32.22,31.68,18.9858,14767997.0,16930993.4,18.8773,18.4507,16.9728,16.2436,18.7277,54.6099,0.1679,2.602,0.4215032944374742,6.9525,13.1218,0.1282,0.7379
77853,2009-09-29,PFE.US,15.6968,16.0473,15.5831,9.4523,66202469.0,44471022.02,9.317,9.1463,8.6966,8.4031,9.2241,59.8363,0.018,0.2422,0.1441227115459277,34.0954,22.3335,0.068,0.3174
77857,2009-09-30,ABT.US,49.1501,49.53,48.6801,17.3473,21834306.0,18330008.34,16.5909,16.0198,15.9018,16.4284,16.2262,72.408,0.1514,0.2151,0.4041749053960738,44.5945,22.0924,0.2789,0.9047
77865,2009-09-30,MRK.US,31.97,31.99,31.15,18.8546,21388946.0,16799551.14,18.8451,18.4785,17.0172,16.2606,18.7435,52.0726,0.146,2.5702,0.4031121456839508,4.8326,12.5298,0.1165,0.7452
77866,2009-09-30,PFE.US,15.9904,15.9999,15.5736,9.3283,62288551.0,44608502.02,9.3244,9.1576,8.7095,8.404,9.2312,53.8504,0.0155,0.2417,0.13224637737505,33.2855,23.1158,0.0647,0.3252
77870,2009-10-01,ABT.US,49.46,49.7501,48.6201,17.0703,22585244.0,18361254.7,16.6723,16.0511,15.9166,16.4255,16.2674,64.0925,0.1641,0.2276,0.4075095415467139,46.9097,23.865,0.2892,0.9208
77878,2009-10-01,MRK.US,31.74,31.8,31.03,18.5864,17994894.0,16762060.0,18.7956,18.5033,17.0613,16.2776,18.7477,47.2406,0.145,2.512,0.3802963809958531,7.3226,12.1578,0.0846,0.7469
77879,2009-10-01,PFE.US,15.6305,15.6589,15.4221,9.193,54670879.0,44029501.78,9.3238,9.1644,8.7225,8.4051,9.2326,48.1862,0.0157,0.2372,0.1236496395509595,20.7589,22.9474,0.0506,0.3202
77883,2009-10-02,ABT.US,48.41,50.0,48.41,17.477,26714048.0,18194114.24,16.808,16.0932,15.9335,16.422,16.3233,69.6107,0.1994,0.2515,0.4479114289675939,49.4903,25.6954,0.3263,0.9686
77891,2009-10-02,MRK.US,31.18,31.83,31.09,18.8666,21461154.0,16657712.74,18.7819,18.5243,17.1049,16.2922,18.762,52.2281,0.138,2.4776,0.3746811702421498,6.5719,11.7588,0.081,0.7464
77892,2009-10-02,PFE.US,15.4978,15.6494,15.2326,9.1029,50402113.0,43863664.04,9.3035,9.1662,8.7302,8.4037,9.2302,44.8063,0.0162,0.2371,0.1274543604834432,7.1889,21.8218,0.0317,0.3271
77896,2009-10-05,ABT.US,49.93,50.43,49.6201,17.6488,23621509.0,18285994.2,16.9416,16.1305,15.9518,16.4212,16.3843,71.5964,0.2433,0.2804,0.4936913916795821,53.664,27.6932,0.3655,0.9573
77904,2009-10-05,MRK.US,31.42,31.8,31.18,18.9381,18305730.0,16497653.78,18.7789,18.5381,17.1451,16.3094,18.7782,53.4377,0.1359,2.4615,0.3654710603910391,6.5719,11.3883,0.083,0.7374
77905,2009-10-05,PFE.US,15.3178,15.6305,15.2231,9.2438,41329168.0,43670334.98,9.29,9.1671,8.7374,8.4033,9.2332,50.6374,0.0159,0.2392,0.1253032984709513,6.5425,20.7304,0.0279,0.3329
77909,2009-10-06,ABT.US,50.5,50.7101,49.8499,17.5963,18420383.0,18391600.7,17.0626,16.1666,15.9727,16.4203,16.4418,70.0892,0.2838,0.3051,0.5271014294223301,56.2028,29.7296,0.3877,0.9503
77917,2009-10-06,MRK.US,31.94,32.56,31.67,19.3792,21649794.0,16510114.5,18.8493,18.5632,17.1876,16.3271,18.8112,60.1426,0.1412,2.469,0.3716326653011472,11.5968,11.4032,0.1188,0.7483
77918,2009-10-06,PFE.US,15.7252,16.0804,15.6305,9.458,55169879.0,43824438.34,9.2889,9.1708,8.7464,8.4044,9.2446,57.9163,0.0162,0.244,0.1279537007348274,28.5245,21.2872,0.0416,0.348
77922,2009-10-07,ABT.US,50.09,52.1,49.93,17.5472,11910171.0,18323847.48,17.1997,16.1989,15.9976,16.4186,16.4959,68.634,0.3148,0.3209,0.5569894593950692,66.122,32.329,0.3969,1.0374
77930,2009-10-07,MRK.US,32.39,32.48,31.94,19.1884,12144329.0,16280455.78,18.9005,18.5933,17.2315,16.3414,18.8357,56.3619,0.1357,2.4499,0.3725674458770751,11.5968,11.417,0.1303,0.7356
77931,2009-10-07,PFE.US,15.8578,15.9525,15.7631,9.4072,41996441.0,43156855.92,9.3035,9.18,8.7567,8.4047,9.2539,55.8143,0.0156,0.2469,0.1272056582063417,28.5245,21.8041,0.0478,0.3367
77935,2009-10-08,ABT.US,50.3299,50.7499,49.8599,17.5717,12311588.0,18308887.08,17.3108,16.2299,16.0231,16.4164,16.5497,68.9801,0.3443,0.3354,0.5819361102385585,64.1033,34.5986,0.4015,1.0269
77943,2009-10-08,MRK.US,32.39,32.55,32.23,19.3315,11952545.0,16185571.96,18.9852,18.6281,17.2753,16.355,18.8647,58.4705,0.1378,2.4401,0.3697104169251041,13.1779,11.5428,0.1492,0.7088
77944,2009-10-08,PFE.US,16.0283,16.0473,15.7631,9.4129,44713441.0,42833003.96,9.3182,9.1925,8.7661,8.4054,9.263,56.0072,0.0152,0.2503,0.1249770527115858,32.4096,22.5616,0.0526,0.3329
77948,2009-10-09,ABT.US,50.05,50.45,49.91,17.5612,11378074.0,18135198.04,17.4073,16.2607,16.0497,16.4145,16.6019,68.6306,0.3733,0.3458,0.6029484425129765,64.1033,36.7061,0.3996,0.9921
77956,2009-10-09,MRK.US,32.46,32.68,32.33,19.409,11900354.0,15937573.24,19.0633,18.6636,17.3197,16.368,18.8953,59.6088,0.1393,2.4304,0.3752052857181001,16.1763,11.8738,0.1685,0.6831
77957,2009-10-09,PFE.US,15.8104,16.1278,15.7347,9.5369,48080594.0,42824893.42,9.3475,9.2054,8.7772,8.4071,9.2765,60.09,0.0157,0.255,0.1294355930860759,35.6102,23.4937,0.0657,0.3372
77961,2009-10-12,ABT.US,50.43,50.43,49.8199,17.5331,15206336.0,18037469.82,17.457,16.2958,16.0753,16.4121,16.6518,67.6428,0.3904,0.3556,0.6225481775421741,61.1836,38.4545,0.3914,0.9648
77969,2009-10-12,MRK.US,32.72,32.99,32.4999,19.5879,11445208.0,15841090.16,19.1127,18.7019,17.3641,16.3823,18.9315,62.1854,0.1533,2.4331,0.3855151050107727,23.0049,12.6689,0.1959,0.6693
77970,2009-10-12,PFE.US,16.0283,16.2273,15.9336,9.6383,59493262.0,43155561.86,9.3774,9.2203,8.7893,8.4093,9.2935,63.1053,0.0187,0.2611,0.1385611323890974,39.4282,24.6319,0.0832,0.3341
77974,2009-10-13,ABT.US,49.7699,49.96,49.3199,17.5502,16954773.0,17956094.26,17.4903,16.3325,16.1002,16.4101,16.701,67.9452,0.392,0.3664,0.6343071373517071,45.6924,38.9715,0.3819,0.9445
77982,2009-10-13,MRK.US,32.74,32.95,32.35,19.3255,21154404.0,15938212.52,19.1467,18.7347,17.4056,16.3961,18.956,56.493,0.1573,2.4218,0.3910840271014685,17.9991,13.0496,0.1943,0.6644
77983,2009-10-13,PFE.US,15.9999,16.0946,15.8389,9.458,64575680.0,43436760.7,9.3779,9.2305,8.8011,8.4104,9.3028,55.1294,0.0191,0.2628,0.1378739718452432,31.4399,25.1182,0.0816,0.3359
77987,2009-10-14,ABT.US,50.7201,51.49,50.2401,18.0981,27761776.0,18073805.82,17.5654,16.3837,16.1285,16.4113,16.7703,75.7605,0.4228,0.3986,0.6623393306988755,58.7553,40.3846,0.4138,1.0085
77995,2009-10-14,MRK.US,32.74,33.01,32.32,19.6117,38314042.0,16382935.52,19.2224,18.7755,17.4497,16.4133,18.9904,60.7168,0.1694,2.4199,0.4073536101527449,19.4128,13.5041,0.2136,0.6662
77996,2009-10-14,PFE.US,15.981,16.6725,15.7726,9.7905,136159906.0,45179853.2,9.4241,9.2469,8.8155,8.4127,9.3248,64.1326,0.0271,0.2703,0.1625010068006911,50.1932,26.9092,0.106,0.3762
